time,open,high,low,close,volume
1726468425,25356.05,25356.05,25354.95,25355.05,0
1726468430,25355.4,25355.8,25354.4,25355.35,0
1726468435,25354.95,25355.3,25353.95,25354.75,0
1726468440,25354.3,25354.95,25353.25,25353.25,0
1726468445,25353.65,25355.15,25352.75,25354.0,0
1726468450,25353.9,25354.4,25353.5,25353.75,0
1726468455,25354.95,25355.95,25354.5,25355.95,0
1726468460,25355.1,25355.45,25353.9,25354.4,0
1726468465,25354.5,25354.85,25353.8,25354.75,0
1726468470,25354.4,25355.7,25354.4,25355.05,0
1726468475,25355.4,25355.9,25354.25,25355.9,0
1726468480,25355.6,25356.4,25355.6,25356.3,0
